Date,Return (%),Balance
1993-08-23,0.062,19598.9
1993-08-24,-0.376,19525.23
1993-08-25,0.438,19610.8
1993-08-26,-0.775,19458.78
1993-08-27,-0.051,19448.88
1993-08-30,0.105,19469.32
1993-08-31,0.5,19566.63
1993-09-01,-0.3,19507.99
1993-09-02,-0.592,19392.6
1993-09-03,-0.074,19378.3
1993-09-07,-0.273,19325.36
1993-09-08,-0.374,19253.08
1993-09-09,-0.898,19080.15
1993-09-10,-0.599,18965.78
1993-09-13,-0.692,18834.62
1993-09-14,-0.504,18739.65
1993-09-15,-1.354,18486
1993-09-16,0.79,18631.98
1993-09-17,-0.204,18593.9
1993-09-20,-0.601,18482.21
1993-09-21,-0.516,18386.92
1993-09-22,-0.107,18367.21
1993-09-23,0.033,18373.36
1993-09-24,-0.048,18364.49
1993-09-27,0.61,18476.47
1993-09-28,0.469,18563.15
1993-09-29,-0.909,18394.37
1993-09-30,-1.02,18206.74
1993-10-01,0.064,18218.38
1993-10-04,0.666,18339.63
1993-10-05,0.341,18402.2
1993-10-06,0.038,18409.25
1993-10-07,0.133,18433.7
1993-10-08,0.718,18566
1993-10-11,-0.183,18532.02
1993-10-12,0.348,18596.6
1993-10-13,-0.128,18572.8
1993-10-14,-0.213,18533.21
1993-10-15,0.698,18662.58
1993-10-18,-0.356,18596.05
1993-10-19,0.224,18637.78
1993-10-20,0.209,18676.71
1993-10-21,-0.698,18546.35
1993-10-22,0.036,18553.05
1993-10-25,0.067,18565.49
1993-10-26,0.579,18672.92
1993-10-27,-0.389,18600.2
1993-10-28,0.786,18746.49
1993-10-29,0.498,18839.94
1993-11-01,-0.994,18652.72
1993-11-02,-0.043,18644.63
1993-11-03,0.12,18667.03
1993-11-04,0.029,18672.47
1993-11-05,-0.172,18640.33
1993-11-08,0.5,18733.53
1993-11-09,1.176,18953.83
1993-11-10,0.555,19059.06
1993-11-11,-0.349,18992.48
1993-11-12,0.72,19129.2
1993-11-15,0.124,19152.93
1993-11-16,0.064,19165.27
1993-11-17,0.183,19200.28
1993-11-18,0.209,19240.44
1993-11-19,-0.371,19169.06
1993-11-22,-0.414,19089.73
1993-11-23,0.32,19150.9
1993-11-24,0.049,19160.22
1993-11-26,0.758,19305.45
1993-11-29,0.861,19471.58
1993-11-30,-0.272,19418.56
1993-12-01,0.685,19551.6
1993-12-02,0.401,19630.05
1993-12-03,0.458,19719.93
1993-12-06,0.448,19808.36
1993-12-07,0.275,19862.76
1993-12-08,0.216,19905.72
1993-12-09,0.759,20056.9
1993-12-10,-1.043,19847.61
1993-12-13,0.662,19978.94
1993-12-14,0.37,20052.9
1993-12-15,0.193,20091.55
1993-12-16,0.541,20200.19
1993-12-17,0.302,20261.13
1993-12-20,0.586,20379.88
1993-12-21,0.609,20503.93
1993-12-22,0.199,20544.68
1993-12-23,0.37,20620.7
1993-12-27,0.599,20744.19
1993-12-28,0.211,20788.01
1993-12-29,0.154,20819.92
1993-12-30,0.34,20890.8
1993-12-31,0.087,20909.06
1994-01-03,-0.549,20794.3
1994-01-04,-0.651,20658.84
1994-01-05,-1.436,20362.28
1994-01-06,0.042,20370.84
1994-01-07,0.796,20532.99
1994-01-10,0.332,20601.22
1994-01-11,-0.903,20415.24
1994-01-12,0.782,20574.85
1994-01-13,-0.403,20491.94
1994-01-14,-1.509,20182.64
1994-01-17,-0.443,20093.15
1994-01-18,0.208,20134.92
1994-01-19,-0.344,20065.75
1994-01-20,0.192,20104.26
1994-01-21,-0.406,20022.7
1994-01-24,-0.398,19942.96
1994-01-25,-0.627,19817.89
1994-01-26,-0.892,19641.07
1994-01-27,-0.662,19510.96
1994-01-28,0.217,19553.29
1994-01-31,0.164,19585.41
1994-02-01,-0.661,19455.94
1994-02-02,-0.313,19395.09
1994-02-03,-0.817,19236.56
1994-02-04,-0.094,19218.42
1994-02-07,0.663,19345.83
1994-02-08,0.066,19358.65
1994-02-09,1.006,19553.44
1994-02-10,0.102,19573.39
1994-02-11,0.04,19581.15
1994-02-14,1.133,19802.94
1994-02-15,0.268,19855.97
1994-02-16,0.753,20005.54
1994-02-17,-0.89,19827.47
1994-02-18,-0.595,19709.49
1994-02-22,-0.038,19702.03
1994-02-23,-0.251,19652.58
1994-02-24,-0.979,19460.24
1994-02-25,0.321,19522.69
1994-02-28,0.374,19595.61
1994-03-01,-1.294,19342.09
1994-03-02,-0.392,19266.23
1994-03-03,0.067,19279.19
1994-03-04,0.863,19445.6
1994-03-07,0.86,19612.9
1994-03-08,-0.224,19569.01
1994-03-09,-0.061,19557.03
1994-03-10,0.041,19565.13
1994-03-11,-0.095,19546.51
1994-03-14,0.308,19606.65
1994-03-15,0.027,19611.9
1994-03-16,-0.058,19600.5
1994-03-17,0.359,19670.91
1994-03-18,-0.077,19655.73
1994-03-21,-0.455,19566.38
1994-03-22,-0.365,19494.98
1994-03-23,0.76,19643.2
1994-03-24,0.414,19724.46
1994-03-25,-0.156,19693.76
1994-03-28,1.646,20017.98
1994-03-29,-0.67,19883.82
1994-03-30,0.255,19934.61
1994-03-31,-0.22,19890.85
1994-04-04,-0.924,19706.97
1994-04-05,-1.732,19365.58
1994-04-06,0.254,19414.82
1994-04-07,0.145,19443.05
1994-04-08,0.049,19452.48
1994-04-11,-0.878,19281.77
1994-04-12,0.076,19296.45
1994-04-13,0.58,19408.36
1994-04-14,-0.241,19361.67
1994-04-15,-0.179,19326.94
1994-04-18,1.199,19558.59
1994-04-19,-0.067,19545.58
1994-04-20,-0.034,19538.89
1994-04-21,-0.865,19369.79
1994-04-22,-0.801,19214.61
1994-04-25,0.293,19270.83
1994-04-26,-0.122,19247.24
1994-04-28,1.767,19587.26
1994-04-29,-0.262,19535.85
1994-05-02,-0.056,19524.82
1994-05-03,1.332,19784.97
1994-05-04,0.722,19927.82
1994-05-05,-0.522,19823.86
1994-05-06,0.757,19973.88
1994-05-09,0.559,20085.55
1994-05-10,-1.14,19856.57
1994-05-11,0.302,19916.55
1994-05-12,-0.385,19839.95
1994-05-13,-0.263,19787.82
1994-05-16,-0.3,19728.54
1994-05-17,0.337,19795.03
1994-05-18,0.099,19814.58
1994-05-19,-0.701,19675.65
1994-05-20,0.297,19734.1
1994-05-23,0.795,19891.04
1994-05-24,0.648,20019.9
1994-05-25,1.013,20222.8
1994-05-26,0.153,20253.74
1994-05-27,0.237,20301.71
1994-05-31,0.333,20369.38
1994-06-01,0.717,20515.53
1994-06-02,-0.667,20378.64
1994-06-03,-0.973,20180.39
1994-06-06,0.051,20190.74
1994-06-07,1.545,20502.61
1994-06-08,-0.24,20453.4
1994-06-09,0.694,20595.37
1994-06-10,0.186,20633.64
1994-06-13,1.832,21011.72
1994-06-14,0.118,21036.53
1994-06-15,1.107,21269.3
1994-06-16,0.534,21382.85
1994-06-17,1.43,21688.68
1994-06-20,0.998,21905.21
1994-06-21,1.486,22230.7
1994-06-22,-1.548,21886.47
1994-06-23,-0.199,21843
1994-06-24,1.784,22232.73
1994-06-27,-1.057,21997.79
1994-06-28,0.464,22099.93
1994-06-29,-0.223,22050.67
1994-06-30,1.506,22382.69
1994-07-01,0.245,22437.49
1994-07-05,0.39,22524.94
1994-07-06,0.289,22589.99
1994-07-07,-0.796,22410.14
1994-07-08,0.448,22510.54
1994-07-11,1.426,22831.49
1994-07-12,-0.378,22745.19
1994-07-13,-0.589,22611.28
1994-07-14,-1.064,22370.7
1994-07-15,0.41,22462.46
1994-07-18,-0.513,22347.27
1994-07-19,-0.205,22301.49
1994-07-20,1.169,22562.27
1994-07-21,-0.375,22477.61
1994-07-22,0.745,22645.03
1994-07-25,0.075,22662.06
1994-07-26,0.205,22708.49
1994-07-27,1.375,23020.72
1994-07-28,-0.302,22951.13
1994-07-29,0.175,22991.32
1994-08-01,0.587,23126.38
1994-08-02,-1.325,22820.02
1994-08-03,0.442,22920.86
1994-08-04,0.469,23028.25
1994-08-05,0.262,23088.65
1994-08-08,-0.246,23031.88
1994-08-09,0.637,23178.7
1994-08-10,-0.35,23097.54
1994-08-11,1.819,23517.69
1994-08-12,-0.635,23368.34
1994-08-15,0.105,23392.96
1994-08-16,-1.235,23104.08
1994-08-17,0.193,23148.63
1994-08-18,1.789,23562.71
1994-08-19,-0.496,23445.8
1994-08-22,0.098,23468.84
1994-08-23,-0.094,23446.69
1994-08-24,-0.642,23296.18
1994-08-25,0.223,23348.14
1994-08-26,-1.456,23008.16
1994-08-29,0.539,23132.07
1994-08-30,0.46,23238.55
1994-08-31,0.016,23242.25
1994-09-01,0.347,23322.96
1994-09-02,1.02,23560.89
1994-09-06,1.056,23809.76
1994-09-07,-0.078,23791.16
1994-09-08,-0.437,23687.12
1994-09-09,1.703,24090.6
1994-09-12,0.009,24092.77
1994-09-13,-0.426,23990.04
1994-09-14,0.818,24186.33
1994-09-15,-0.344,24103.02
1994-09-16,1.73,24519.89
1994-09-19,-0.226,24464.59
1994-09-20,0.565,24602.88
1994-09-21,0.141,24637.67
1994-09-22,-0.239,24578.81
1994-09-23,0.223,24633.72
1994-09-26,-0.068,24617.08
1994-09-27,0.486,24736.77
1994-09-28,-0.927,24507.42
1994-09-29,0.689,24676.32
1994-09-30,-0.112,24648.56
1994-10-03,0.53,24779.21
1994-10-04,-0.276,24710.7
1994-10-05,0.747,24895.21
1994-10-06,-0.229,24838.11
1994-10-07,-0.71,24661.84
1994-10-10,-0.339,24578.12
1994-10-11,-1.214,24279.77
1994-10-12,-0.263,24215.88
1994-10-13,-0.445,24108.21
1994-10-14,0.293,24178.92
1994-10-17,0.265,24242.9
1994-10-18,-0.015,24239.29
1994-10-19,0.994,24480.31
